,X,Y,Z,formation
491,555640.2708,7524733.9,619.0,A_HAm_cib
492,556415.3403,7525887.959,650.0,A_HAm_cib
493,555161.179,7526938.482000001,644.0,A_HAm_cib
494,552630.0595,7526913.95,600.0,A_HAm_cib
495,550436.3803,7526976.931,600.0,A_HAm_cib
496,547756.298,7527742.448,605.0,A_HAm_cib
497,545601.9925,7529383.49,671.0,A_HAm_cib
498,543439.6795,7530700.017999999,652.0,A_HAm_cib
499,540734.7995,7531580.54,593.0,A_HAm_cib
500,537850.1583,7532111.562000001,631.0,A_HAm_cib
501,536235.8203,7532318.07,613.0,A_HAm_cib
502,534651.2207,7532078.039,641.0,A_HAm_cib
503,533754.8396,7532146.529,627.0,A_HAm_cib
504,532503.7819,7531185.98,595.0,A_HAm_cib
505,531335.3318,7531535.971,579.0,A_HAm_cib
506,530836.5998,7530965.938999999,582.0,A_HAm_cib
507,530521.1701,7530171.9,628.0,A_HAm_cib
508,529578.994,7529142.532000001,588.0,A_HAm_cib
509,530295.1577,7528806.96,570.0,A_HAm_cib
510,529795.3914,7528654.84,584.0,A_HAm_cib
511,528851.8778,7528176.307999999,590.0,A_HAm_cib
512,527352.1812,7528419.812000001,588.0,A_HAm_cib
513,525962.8706,7529127.301,603.0,A_HAm_cib
514,525183.7419,7529768.307,583.0,A_HAm_cib
515,525109.9123,7529836.449,583.0,A_HAm_cib
516,525725.8143,7529908.782000001,604.0,A_HAm_cib
517,525313.7978,7530365.83,621.0,A_HAm_cib
518,523302.3189,7531312.281,609.0,A_HAm_cib
519,521215.3699,7532443.711,606.0,A_HAm_cib
520,520267.1777,7533689.652000001,615.0,A_HAm_cib
521,520132.1001,7534696.191000001,613.0,A_HAm_cib
522,519619.5324,7535246.228999999,598.0,A_HAm_cib
523,518967.1691,7535810.282000001,574.0,A_HAm_cib
524,518912.9101,7536421.319,586.0,A_HAm_cib
525,518293.4105,7537207.8889999995,578.0,A_HAm_cib
526,518480.2607,7537703.407000001,555.0,A_HAm_cib
527,520240.9598,7537502.86,621.0,A_HAm_cib
528,520316.751,7538711.43,628.0,A_HAm_cib
529,518057.7997,7539780.551,578.0,A_HAm_cib
530,515318.2518,7540062.602999999,566.0,A_HAm_cib
531,513600.201,7539836.531,589.0,A_HAm_cib
532,513513.8122,7539073.499,577.0,A_HAm_cib
533,513625.7887,7538556.97,577.0,A_HAm_cib
534,511329.5092,7538410.39,568.0,A_HAm_cib
535,509294.4414,7538395.829,536.0,A_HAm_cib
536,508331.8883,7537930.29,529.0,A_HAm_cib
537,507560.0301,7537450.75,516.0,A_HAm_cib
538,505758.7608,7537148.199,518.0,A_HAm_cib
539,504591.9088,7536505.66,517.0,A_HAm_cib
540,503855.7103,7535491.101,534.0,A_HAm_cib
541,504190.9597,7535113.589,534.0,A_HAm_cib
542,504261.6209,7533942.031,548.0,A_HAm_cib
543,503858.6184,7532117.5,536.0,A_HAm_cib
544,502854.0582,7530837.45,543.0,A_HAm_cib
545,501611.83200000005,7530404.93,501.0,A_HAm_cib
546,500783.6407,7530470.42,545.0,A_HAm_cib
547,500612.6295,7529732.4,549.0,A_HAm_cib
548,500359.4504,7528892.88,492.0,A_HAm_cib
549,603028.0,7524735.57,843.0,P__HAb_cib
550,602081.2514,7525684.748,811.0,P__HAb_cib
551,601923.7811,7526003.761,811.0,P__HAb_cib
552,602163.4581,7526931.78,892.0,P__HAb_cib
553,602901.1187,7526908.79,952.0,P__HAb_cib
554,602569.4192,7541320.252,644.0,P__HAb_cib
555,601915.3843,7540197.262,686.0,P__HAb_cib
556,600865.8881,7540158.26,702.0,P__HAb_cib
557,600142.1377,7540416.756,606.0,P__HAb_cib
558,600474.5219,7540771.272000001,619.0,P__HAb_cib
559,600673.6914,7541203.267000001,623.0,P__HAb_cib
560,601253.2876,7541378.27,716.0,P__HAb_cib
561,601934.4723,7541533.757999999,578.0,P__HAb_cib
562,602482.4299,7541747.27,598.0,P__HAb_cib
563,598213.6277,7542743.799,635.0,P__HAb_cib
564,598232.552,7541381.781,654.0,P__HAb_cib
565,599242.3088,7541089.767999999,667.0,P__HAb_cib
566,598020.4901,7540918.281,654.0,P__HAb_cib
567,597519.18,7541150.289,798.0,P__HAb_cib
568,595893.2289999999,7542497.79,620.0,P__HAb_cib
569,596985.4513,7542566.296,604.0,P__HAb_cib
570,598049.1911,7542942.311000001,635.0,P__HAb_cib
571,569543.8885,7555493.409,618.0,P__HAb_cib
572,569048.3397,7555740.411,551.0,P__HAb_cib
573,568014.3811,7556280.437999999,507.0,P__HAb_cib
574,568431.4473,7557054.94,522.0,P__HAb_cib
575,569367.9397,7557399.92,491.0,P__HAb_cib
576,569470.6484,7556278.921,684.0,P__HAb_cib
577,569570.3218,7555851.911,618.0,P__HAb_cib
578,569632.6508,7555670.91,618.0,P__HAb_cib
579,580233.2909,7559834.281,652.0,P__HAb_cib
580,579120.5703,7560178.7979999995,632.0,P__HAb_cib
581,579050.6986,7560564.79,610.0,P__HAb_cib
582,579361.6363,7560839.78,610.0,P__HAb_cib
583,580339.2472,7560099.293,599.0,P__HAb_cib
584,574096.8589999999,7566182.97,673.0,P__HAb_cib
585,576438.9173,7565557.896000001,640.0,P__HAb_cib
586,578081.5293,7565028.342999999,625.0,P__HAb_cib
587,579591.6872,7563888.788,614.0,P__HAb_cib
588,578955.802,7563332.31,621.0,P__HAb_cib
589,578823.3689,7562749.307999999,609.0,P__HAb_cib
590,578915.8998,7561410.792,604.0,P__HAb_cib
591,578581.0416,7561315.302999999,604.0,P__HAb_cib
592,577339.6707,7562537.828,618.0,P__HAb_cib
593,576491.882,7563941.86,656.0,P__HAb_cib
594,575458.5878,7564789.9,680.0,P__HAb_cib
595,573703.0972,7564956.461,739.0,P__HAb_cib
596,573068.3,7565189.467999999,542.0,P__HAb_cib
597,573726.9101,7565949.49,614.0,P__HAb_cib
598,574046.0593,7566182.972,673.0,P__HAb_cib
599,561967.6898,7490957.841,573.0,P__HAo_ci
600,563061.3784,7491059.84,576.0,P__HAo_ci
601,564739.9409,7491065.8610000005,613.0,P__HAo_ci
602,566251.6796,7490721.371,648.0,P__HAo_ci
603,568214.3891,7489855.911,608.0,P__HAo_ci
604,568759.7594,7489246.93,604.0,P__HAo_ci
605,569132.36,7488225.427,649.0,P__HAo_ci
606,569760.4276,7486868.459,611.0,P__HAo_ci
607,569949.5119,7486137.458,610.0,P__HAo_ci
608,569812.3826,7485828.47,619.0,P__HAo_ci
609,569414.2501,7485774.472,622.0,P__HAo_ci
610,568100.6597,7485879.442000001,624.0,P__HAo_ci
611,566773.9691,7485664.92,616.0,P__HAo_ci
612,565693.8623,7485664.899,608.0,P__HAo_ci
613,564453.9991,7485443.391,607.0,P__HAo_ci
614,564257.9889,7485369.382,612.0,P__HAo_ci
615,562815.2226,7485249.869,614.0,P__HAo_ci
616,560281.0597,7485063.3270000005,607.0,P__HAo_ci
617,558823.2883,7485292.82,580.0,P__HAo_ci
618,557098.2915,7485718.299,563.0,P__HAo_ci
619,554389.2011,7486632.268999999,601.0,P__HAo_ci
620,551653.9788,7487990.761,564.0,P__HAo_ci
621,549562.3593,7489135.22,565.0,P__HAo_ci
622,550205.9185,7490207.726,561.0,P__HAo_ci
623,552690.8605,7490601.252,568.0,P__HAo_ci
624,553767.3102,7490826.248,578.0,P__HAo_ci
625,555521.3578,7490587.272000001,561.0,P__HAo_ci
626,558179.3274,7490528.302,560.0,P__HAo_ci
627,560526.8812,7491011.818,604.0,P__HAo_ci
628,561343.9996,7491106.82,578.0,P__HAo_ci
629,561789.3303,7490993.841,573.0,P__HAo_ci
630,564704.4613,7490398.868,599.0,P__TK_s
631,567063.0193,7489806.8889999995,608.0,P__TK_s
632,568351.4417,7488728.421,599.0,P__TK_s
633,569051.4103,7487350.448,611.0,P__TK_s
634,569075.299,7486600.451,610.0,P__TK_s
635,568770.9292,7486331.449,610.0,P__TK_s
636,567019.1109,7486220.919,617.0,P__TK_s
637,564428.4328,7486038.381,602.0,P__TK_s
638,560798.8514,7485752.84,600.0,P__TK_s
639,557264.8311,7486181.299,553.0,P__TK_s
640,553401.0707,7487733.25,526.0,P__TK_s
641,551331.9915,7488638.239,546.0,P__TK_s
642,550322.4297,7489129.23,579.0,P__TK_s
643,550223.11,7489419.719,579.0,P__TK_s
644,550433.5988,7489695.227999999,558.0,P__TK_s
645,553041.3791,7490359.26,568.0,P__TK_s
646,554545.7579,7490299.268999999,576.0,P__TK_s
647,554990.9892,7490131.267999999,556.0,P__TK_s
648,555057.4309,7489667.768999999,556.0,P__TK_s
649,555317.191,7489627.28,556.0,P__TK_s
650,556057.378,7490089.779,552.0,P__TK_s
651,558454.62,7490079.311000001,560.0,P__TK_s
652,560659.2715,7490407.83,608.0,P__TK_s
653,562232.2094,7490323.841,567.0,P__TK_s
654,563882.5904,7490464.351,591.0,P__TK_s
655,564290.6917,7490448.86,591.0,P__TK_s
656,561992.0613,7491548.828,577.0,P__HAw_fr
657,565271.7479,7491522.859,620.0,P__HAw_fr
658,568683.6984,7490649.92,618.0,P__HAw_fr
659,569765.14,7489957.893999999,622.0,P__HAw_fr
660,571149.6965,7486199.7129999995,630.0,P__HAw_fr
661,571064.1187,7485835.989,629.0,P__HAw_fr
662,568154.6689,7485359.94,629.0,P__HAw_fr
663,563869.9491,7484857.381,620.0,P__HAw_fr
664,558712.4873,7484857.311000001,589.0,P__HAw_fr
665,555354.5210000001,7485756.29,552.0,P__HAw_fr
666,553280.8323,7486703.767999999,558.0,P__HAw_fr
667,552583.5683,7487114.748,520.0,P__HAw_fr
668,551493.1285,7487633.249,529.0,P__HAw_fr
669,549365.7309,7488723.72,559.0,P__HAw_fr
670,548936.6386,7489850.221,592.0,P__HAw_fr
671,550062.9197,7490440.23,561.0,P__HAw_fr
672,552494.1778,7490904.748,581.0,P__HAw_fr
673,555179.9993,7491002.77,576.0,P__HAw_fr
674,557703.9788,7490861.789,596.0,P__HAw_fr
675,559976.5503,7491333.308999999,589.0,P__HAw_fr
676,561330.8884,7491654.829,584.0,P__HAw_fr
677,507339.1657,7488816.382,474.0,A_HAm_cib
678,506726.3101,7488115.268999999,592.0,A_HAm_cib
679,506291.8514,7487691.26,611.0,A_HAm_cib
680,505977.8516,7487190.25,491.0,A_HAm_cib
681,577109.2856,7491344.732000001,700.0,A_HAS_xsl_ci
682,577720.9716,7489485.558999999,732.0,A_HAS_xsl_ci
683,578574.8198,7488037.549,794.0,A_HAS_xsl_ci
684,579194.9579,7487391.06,774.0,A_HAS_xsl_ci
685,578472.4799,7486580.547,791.0,A_HAS_xsl_ci
686,577160.4497,7486167.5479999995,769.0,A_HAS_xsl_ci
687,577836.5317,7485253.5370000005,956.0,A_HAS_xsl_ci
688,578227.0119,7484663.038,956.0,A_HAS_xsl_ci
689,577453.1008,7483800.047,864.0,A_HAS_xsl_ci
690,578100.0958,7482414.539,858.0,A_HAS_xsl_ci
691,578486.7057,7482142.047,858.0,A_HAS_xsl_ci
692,578465.1812,7481775.502,1054.0,A_HAS_xsl_ci
693,577542.3825,7481150.522000001,807.0,A_HAS_xsl_ci
694,541882.09,7489228.462,636.0,A_HAS_xsl_ci
695,541538.0986,7490024.649,625.0,A_HAS_xsl_ci
696,542121.6113,7490675.15,598.0,A_HAS_xsl_ci
697,542513.0616,7490840.9520000005,566.0,A_HAS_xsl_ci
698,542531.7202,7490848.507,566.0,A_HAS_xsl_ci
699,542929.4202,7490989.651000001,604.0,A_HAS_xsl_ci
700,543916.8111,7491662.659,600.0,A_HAS_xsl_ci
701,544110.3011,7491894.921,600.0,A_HAS_xsl_ci
702,544287.527,7491735.85,600.0,A_HAS_xsl_ci
703,545353.0321,7492201.17,593.0,A_HAS_xsl_ci
704,547103.3178,7492650.18,585.0,A_HAS_xsl_ci
705,549683.9776,7492784.701,603.0,A_HAS_xsl_ci
706,551995.3104,7493211.231000001,653.0,A_HAS_xsl_ci
707,552982.6795,7493143.749,654.0,A_HAS_xsl_ci
708,553633.4185,7493143.748,600.0,A_HAS_xsl_ci
709,556371.1819,7493368.272000001,626.0,A_HAS_xsl_ci
710,558211.2404,7494086.281,643.0,A_HAS_xsl_ci
711,561128.4306,7494512.808999999,600.0,A_HAS_xsl_ci
712,563350.0893,7494759.822000001,587.0,A_HAS_xsl_ci
713,564649.2597,7495379.94,607.0,A_HAS_xsl_ci
714,564681.6162,7495397.352000001,607.0,A_HAS_xsl_ci
715,566042.8696,7495455.34,636.0,A_HAS_xsl_ci
716,568331.7794,7495769.891,625.0,A_HAS_xsl_ci
717,569932.2059,7495727.22,633.0,A_HAS_xsl_ci
718,570117.4072,7495519.129,633.0,A_HAS_xsl_ci
719,570418.7414,7495500.46,640.0,A_HAS_xsl_ci
720,571114.3489999999,7495410.48,655.0,A_HAS_xsl_ci
721,504103.3292,7489365.86,613.0,A_HAm_cib
722,503703.8802,7489092.74,613.0,A_HAm_cib
723,502916.3986,7487983.211,583.0,A_HAm_cib
724,502731.0309,7487793.217,533.0,A_HAm_cib
725,540641.6695,7490347.328,540.0,A_HAm_cib
726,541318.3108,7491402.651000001,573.0,A_HAm_cib
727,542063.5213,7491640.659,546.0,A_HAm_cib
728,542193.1129,7491646.206,546.0,A_HAm_cib
729,542269.8725,7491462.615,546.0,A_HAm_cib
730,542623.6207,7491745.649,574.0,A_HAm_cib
731,543201.8246,7492628.333,537.0,A_HAm_cib
732,543227.0922,7492635.5370000005,537.0,A_HAm_cib
733,544550.748,7493129.159,539.0,A_HAm_cib
734,546440.8311,7493399.171,533.0,A_HAm_cib
735,548710.8022,7493316.691000001,539.0,A_HAm_cib
736,550558.299,7494000.21,551.0,A_HAm_cib
737,552726.7985,7493994.739,584.0,A_HAm_cib
738,555105.05,7493956.762,598.0,A_HAm_cib
739,556355.6814,7494573.53,604.0,A_HAm_cib
740,556371.3947,7494585.971,604.0,A_HAm_cib
741,557444.6893,7495159.772000001,609.0,A_HAm_cib
742,558052.1771,7495858.7870000005,636.0,A_HAm_cib
743,558259.5664,7495813.442000001,636.0,A_HAm_cib
744,558359.9787,7496395.768999999,626.0,A_HAm_cib
745,558318.8949,7496557.592,626.0,A_HAm_cib
746,560751.7844,7496250.425,620.0,A_HAm_cib
747,561191.0721,7496634.77,640.0,A_HAm_cib
748,562802.6315,7497179.792,594.0,A_HAm_cib
749,564997.8287,7497428.82,607.0,A_HAm_cib
750,567202.8414,7497079.862000001,622.0,A_HAm_cib
751,569052.3687,7496840.41,640.0,A_HAm_cib
752,569239.317,7496792.792,644.0,A_HAm_cib
753,569424.5116,7496668.074,644.0,A_HAm_cib
754,569792.6883,7496706.941000001,644.0,A_HAm_cib
755,570309.4809,7496637.949,643.0,A_HAm_cib
756,570690.9904,7496596.967999999,643.0,A_HAm_cib
757,570924.8154,7496524.278,648.0,A_HAm_cib
758,577150.594,7493683.0,748.0,A_HAm_cib
759,576896.152,7493405.55,748.0,A_HAm_cib
760,577458.2579,7492600.55,698.0,A_HAm_cib
761,578725.1321,7491550.062000001,732.0,A_HAm_cib
762,580231.2286,7489982.558999999,714.0,A_HAm_cib
763,581157.6105,7488208.0479999995,810.0,A_HAm_cib
764,581927.6003,7486988.029,765.0,A_HAm_cib
765,507030.6895,7489583.203,522.0,A_HAd_kd
766,506104.3489,7488379.748,554.0,A_HAd_kd
767,505925.05,7488125.751,517.0,A_HAd_kd
768,505504.1703,7487879.741,517.0,A_HAd_kd
769,503746.05700000003,7489822.01,620.0,A_HAd_kd
770,503451.5213,7489520.23,583.0,A_HAd_kd
771,502443.0405,7488743.219,570.0,A_HAd_kd
772,502238.7122,7488559.71,570.0,A_HAd_kd
773,506686.8426,7490520.372,541.0,A_HAS_xsl_ci
774,505835.1809,7489278.251,594.0,A_HAS_xsl_ci
775,505643.6798,7489133.24,594.0,A_HAS_xsl_ci
776,505081.8191,7488665.24,579.0,A_HAS_xsl_ci
777,504998.4004,7488506.249,579.0,A_HAS_xsl_ci
778,504881.0562,7494634.214,597.0,P__HAj_xci_od
779,504099.8613,7494774.26,554.0,P__HAj_xci_od
780,503730.9994,7494769.759,554.0,P__HAj_xci_od
781,502723.7601,7494259.749,523.0,P__HAj_xci_od
782,503306.054,7490781.732999999,577.0,A_HAS_xsl_ci
783,502547.7789,7489366.221,576.0,A_HAS_xsl_ci
784,501916.6395,7489038.709,679.0,A_HAS_xsl_ci
785,506407.2895,7491316.435,612.0,P__HAb_cib
786,505810.8092,7490831.761,689.0,P__HAb_cib
787,505793.8316,7489940.759,568.0,P__HAb_cib
788,505608.0817,7489655.259,568.0,P__HAb_cib
789,504867.8681,7489130.738,708.0,P__HAb_cib
790,504669.5404,7488883.728999999,638.0,P__HAb_cib
791,502966.4287,7492174.982000001,551.0,P__HAb_cib
792,502613.6797,7491186.222,594.0,P__HAb_cib
793,502580.7195,7490931.721,594.0,P__HAb_cib
794,502072.6109,7489750.708,699.0,P__HAb_cib
795,501556.2281,7489473.706,657.0,P__HAb_cib
796,514221.5147,7498434.581,616.0,P__HAb_cib
797,512650.3992,7497966.379,641.0,P__HAb_cib
798,512649.9949,7497966.279,641.0,P__HAb_cib
799,512631.3585,7497958.754,641.0,P__HAb_cib
800,511367.5977,7497204.86,623.0,P__HAb_cib
801,510636.9112,7496945.492000001,667.0,P__HAb_cib
802,510625.14,7496928.989,667.0,P__HAb_cib
803,509972.529,7496519.84,613.0,P__HAb_cib
804,508406.1688,7496348.32,644.0,P__HAb_cib
805,506839.7901,7495149.291,663.0,P__HAb_cib
806,505493.6892,7494512.78,639.0,P__HAb_cib
807,515930.0686,7499036.925,560.0,P__HAb_cib
808,515699.6506,7498844.919,523.0,P__HAb_cib
809,514965.4382,7498453.41,538.0,P__HAb_cib
810,523078.5568,7501405.147999999,560.0,P__HAb_cib
811,521223.7968,7501028.062000001,571.0,P__HAb_cib
812,521197.0345,7501023.749,571.0,P__HAb_cib
813,520473.5791,7500907.472,560.0,P__HAb_cib
814,519372.2888,7500431.95,540.0,P__HAb_cib
815,518847.7619,7499937.445,531.0,P__HAb_cib
816,518902.7779,7499692.308999999,531.0,P__HAb_cib
817,516752.1097,7498820.421,613.0,P__HAb_cib
818,516494.992,7498725.921,592.0,P__HAb_cib
819,510932.291,7508049.757,521.0,P__HAb_cib
820,513109.9795,7508529.89,523.0,P__HAb_cib
821,513736.2077,7508616.41,545.0,P__HAb_cib
822,516068.3611,7508702.951,556.0,P__HAb_cib
823,517364.0103,7509199.459,598.0,P__HAb_cib
824,519343.3308,7509278.4120000005,660.0,P__HAb_cib
825,523647.8606,7510430.54,568.0,P__HAb_cib
826,524449.9397,7510735.05,660.0,P__HAb_cib
827,525355.4707,7511252.092,655.0,P__HAb_cib
828,526765.851,7512269.12,609.0,P__HAb_cib
829,528725.791,7512474.67,736.0,P__HAb_cib
830,530130.4113,7513612.71,731.0,P__HAb_cib
831,529691.8404,7514386.191000001,651.0,P__HAb_cib
832,529717.039,7514508.71,651.0,P__HAb_cib
833,530066.6905,7514603.221,651.0,P__HAb_cib
834,530503.9008,7514762.227999999,669.0,P__HAb_cib
835,530826.1293,7514807.238,679.0,P__HAb_cib
836,530868.06,7514867.25,679.0,P__HAb_cib
837,530798.1216,7515027.239,728.0,P__HAb_cib
838,530510.4779,7515280.728999999,675.0,P__HAb_cib
839,530504.1589,7515475.231000001,675.0,P__HAb_cib
840,530564.1267,7516525.727999999,866.0,P__HAb_cib
841,531210.6701,7517406.762,669.0,P__HAb_cib
842,531758.6492,7517632.75,717.0,P__HAb_cib
843,534393.3891,7518045.25,610.0,P__HAb_cib
844,536885.8209,7517948.74,675.0,P__HAb_cib
845,537913.8807,7518821.72,722.0,P__HAb_cib
846,538907.8608,7519223.219,640.0,P__HAb_cib
847,539322.7972,7519564.719,679.0,P__HAb_cib
848,539614.6788,7520396.717999999,620.0,P__HAb_cib
849,541521.0679,7520552.711,631.0,P__HAb_cib
850,544083.7912,7519740.192000001,642.0,P__HAb_cib
851,546740.2119,7519052.669,634.0,P__HAb_cib
852,547817.8488,7517997.658,662.0,P__HAb_cib
853,547904.2211,7517443.151000001,890.0,P__HAb_cib
854,548117.5488,7516850.14,943.0,P__HAb_cib
855,546785.5495,7516240.151000001,1075.0,P__HAb_cib
856,546023.7185,7515187.659,844.0,P__HAb_cib
857,544226.3910000001,7514363.672,903.0,P__HAb_cib
858,544083.6191,7512436.151000001,673.0,P__HAb_cib
859,542333.5098,7512833.172,739.0,P__HAb_cib
860,542270.9788,7512270.669,790.0,P__HAb_cib
861,542864.7194,7509239.161,822.0,P__HAb_cib
862,542208.3891,7507707.659,728.0,P__HAb_cib
863,540770.7923,7505332.152000001,649.0,P__HAb_cib
864,538364.2599,7504113.66,791.0,P__HAb_cib
865,535926.5515,7503894.652000001,738.0,P__HAb_cib
866,534488.9389,7502207.12,740.0,P__HAb_cib
867,532415.3289,7501872.492000001,608.0,P__HAb_cib
868,532120.3903,7502161.714,745.0,P__HAb_cib
869,531832.3692,7502050.601,681.0,P__HAb_cib
870,528644.5796,7501769.561000001,554.0,P__HAb_cib
871,528269.5491,7501675.549,567.0,P__HAb_cib
872,500057.0,7510192.759,634.0,P__HAb_cib
873,502183.4483,7509458.289,672.0,P__HAb_cib
874,504817.9099,7508853.808999999,583.0,P__HAb_cib
875,505768.0505,7509177.82,620.0,P__HAb_cib
876,506480.6401,7509091.32,604.0,P__HAb_cib
877,507625.1278,7509026.828,597.0,P__HAb_cib
878,508791.1893,7508853.851,552.0,P__HAb_cib
879,509439.05,7508724.3610000005,540.0,P__HAb_cib
880,501435.5322,7488977.282000001,680.0,P__HAb_cib
881,500831.8587,7488535.18,718.0,P__HAb_cib
882,500143.32899999997,7487747.18,789.0,P__HAb_cib
883,540989.4811,7489997.19,609.0,A_HAd_kd
884,541225.5411,7490626.651000001,658.0,A_HAd_kd
885,542381.1377,7491084.4860000005,566.0,A_HAd_kd
886,542402.7666,7491085.371,566.0,A_HAd_kd
887,543100.6207,7491755.661,574.0,A_HAd_kd
888,543799.7358,7492181.08,604.0,A_HAd_kd
889,543957.0617,7492087.13,604.0,A_HAd_kd
890,544713.1908,7492510.659,604.0,A_HAd_kd
891,546566.3692,7493067.169,594.0,A_HAd_kd
892,548555.1084,7492681.192000001,573.0,A_HAd_kd
893,550383.1089999999,7493275.711,559.0,A_HAd_kd
894,550765.3588,7493413.72,559.0,A_HAd_kd
895,552724.0016,7493409.24,654.0,A_HAd_kd
896,554250.8578,7493534.749,592.0,A_HAd_kd
897,556185.1779,7493759.771000001,602.0,A_HAd_kd
898,556922.1332,7494201.77,632.0,A_HAd_kd
899,556940.3448,7494212.126,632.0,A_HAd_kd
900,557645.1894,7494528.279,614.0,A_HAd_kd
901,559725.0516,7495356.947000001,635.0,A_HAd_kd
902,562029.0187,7495724.222999999,644.0,A_HAd_kd
903,564834.2791,7496468.821,686.0,A_HAd_kd
904,567886.0286,7496305.89,674.0,A_HAd_kd
905,569395.538,7496422.04,635.0,A_HAd_kd
906,569416.9317,7496424.831,635.0,A_HAd_kd
907,515377.8597,7497445.871,532.0,A_HAm_cib
908,514623.1403,7497116.89,538.0,A_HAm_cib
909,512863.4201,7496165.369,561.0,A_HAm_cib
910,511416.5912,7495485.85,612.0,A_HAm_cib
911,510611.5269,7495285.48,577.0,A_HAm_cib
912,510021.227,7495383.143999999,589.0,A_HAm_cib
913,509921.3783,7495328.3379999995,589.0,A_HAm_cib
914,509116.7322,7494626.322000001,634.0,A_HAm_cib
915,507054.6688,7492956.791,598.0,A_HAm_cib
916,506364.6296,7492286.272999999,637.0,A_HAm_cib
917,515080.5581,7497751.487000001,532.0,A_HAd_kd
918,512248.7005,7496421.86,563.0,A_HAd_kd
919,509458.5921,7495638.819,584.0,A_HAd_kd
920,509311.7508,7495589.832,584.0,A_HAd_kd
921,508577.4802,7494781.822000001,609.0,A_HAd_kd
922,506619.5392,7493386.781,576.0,A_HAd_kd
923,506203.4803,7492750.279,601.0,A_HAd_kd
924,516441.4552,7498634.504,592.0,A_HAd_kd
925,516091.2609,7498037.407000001,551.0,A_HAd_kd
926,515675.1692,7497376.399,538.0,A_HAd_kd
927,514464.8872,7498270.802,558.0,A_HAS_xsl_ci
928,512542.3797,7497523.369,569.0,A_HAS_xsl_ci
929,510902.5988,7496617.85,595.0,A_HAS_xsl_ci
930,509654.3896,7496079.34,613.0,A_HAS_xsl_ci
931,507476.1396,7495026.799,606.0,A_HAS_xsl_ci
932,505934.2298,7494121.28,639.0,A_HAS_xsl_ci
933,516880.1395,7498191.163,536.0,A_HAm_cib
934,516265.4181,7497432.422,577.0,A_HAm_cib
935,515978.1013,7497191.9120000005,595.0,A_HAm_cib
936,515793.1289,7497078.399,595.0,A_HAm_cib
937,516076.8908,7498912.137999999,592.0,A_HAS_xsl_ci
938,515626.2293,7498502.41,523.0,A_HAS_xsl_ci
939,514867.5108,7498037.401000001,536.0,A_HAS_xsl_ci
940,511098.008,7499617.101,526.0,P__HAj_xci_od
941,510238.9901,7499253.359,548.0,P__HAj_xci_od
942,508202.9922,7499054.829,532.0,P__HAj_xci_od
943,506856.4486,7498450.503,537.0,P__HAj_xci_od
944,507155.2636,7498276.405,541.0,P__HAj_xci_od
945,506996.6416,7498119.312000001,541.0,P__HAj_xci_od
946,504124.3916,7497243.78,526.0,P__HAj_xci_od
947,524500.3113,7500180.372,556.0,A_HAm_cib
948,523297.1697,7499723.988,549.0,A_HAm_cib
949,522502.0913,7499753.286,552.0,A_HAm_cib
950,522475.8538,7499755.656,552.0,A_HAm_cib
951,522165.4283,7499767.981000001,552.0,A_HAm_cib
952,521446.5884,7499727.478999999,535.0,A_HAm_cib
953,520204.5092,7499313.96,547.0,A_HAm_cib
954,519260.6377,7498685.775,515.0,A_HAm_cib
955,519326.6363,7498468.106000001,515.0,A_HAm_cib
956,519125.3199,7498371.45,523.0,A_HAm_cib
957,518052.6588,7497479.93,561.0,A_HAm_cib
958,500057.0,7506500.651000001,512.0,P__HAw_fr
959,501816.0095,7506500.092,540.0,P__HAw_fr
960,501842.8271,7506505.756,540.0,P__HAw_fr
961,504372.1085,7506515.8,545.0,P__HAw_fr
962,506965.6501,7506285.33,553.0,P__HAw_fr
963,508574.4062,7506187.64,551.0,P__HAw_fr
964,508256.7326,7506674.603999999,604.0,P__HAw_fr
965,509581.8289,7506805.859,609.0,P__HAw_fr
966,512507.9,7506955.399,536.0,P__HAw_fr
967,512959.7418,7507022.902000001,536.0,P__HAw_fr
968,514160.0783,7506817.597999999,571.0,P__HAw_fr
969,515160.6576,7507131.929,539.0,P__HAw_fr
970,516974.989,7507529.451,559.0,P__HAw_fr
971,520459.1205,7507962.5,627.0,P__HAw_fr
972,524135.4114,7508571.051,604.0,P__HAw_fr
973,527891.1703,7509549.63,584.0,P__HAw_fr
974,532292.2306,7510767.219,606.0,P__HAw_fr
975,536515.481,7511295.209,635.0,P__HAw_fr
976,539114.2378,7509528.67,623.0,P__HAw_fr
977,538180.2115,7507599.672,607.0,P__HAw_fr
978,537631.9807,7507214.168,602.0,P__HAw_fr
979,534931.5577,7506158.159,594.0,P__HAw_fr
980,531906.1711,7504513.619,590.0,P__HAw_fr
981,530465.3792,7503909.425,580.0,P__HAw_fr
982,530319.3129,7504032.272999999,580.0,P__HAw_fr
983,528797.9,7503627.08,558.0,P__HAw_fr
984,525298.2095,7503146.041,541.0,P__HAw_fr
985,519909.3105,7502393.978999999,534.0,P__HAw_fr
986,517449.3358,7501897.808999999,520.0,P__HAw_fr
987,517617.0461,7501565.653,520.0,P__HAw_fr
988,517493.2804,7501530.94,520.0,P__HAw_fr
989,516208.0295,7501404.43,520.0,P__HAw_fr
990,514980.2088,7501302.91,511.0,P__HAw_fr
991,514113.3317,7500880.9,508.0,P__HAw_fr
992,503542.9333,7496947.231000001,503.0,P__HAw_fr
